Gen: 0, Best Score: -146.65906144502378, Avg Score: -inf, Time: 0.01211928301387363
[ 1.68750936e+00  3.67879441e-01  7.69775940e+01 -4.51970833e+04]
[ 1.68958028e+00  3.67879441e-01  6.71727367e+01 -4.52783259e+04]
[ 1.71000314e+00  3.67879441e-01  7.72703081e+01 -4.53502543e+04]
[ 1.49538510e+00  3.67879441e-01  6.58190938e+01 -4.54314648e+04]
[ 1.55470261e+00  3.67879441e-01  8.05934866e+01 -4.55018515e+04]
[ 1.65123609e+00  3.67879441e-01  8.69806830e+01 -4.55871215e+04]
[ 1.68315649e+00  3.67879441e-01  7.41742812e+01 -4.56784195e+04]
[ 1.64496988e+00  3.67879441e-01  8.32710803e+01 -4.57572491e+04]
[ 1.69715541e+00  3.67879441e-01  7.33194799e+01 -4.58449062e+04]
[ 1.70637117e+00  3.67879441e-01  8.18436797e+01 -4.59229996e+04]
[ 1.67361325e+00  3.67879441e-01  7.56057796e+01 -4.60092630e+04]
[ 1.64813611e+00  3.67879441e-01  8.19868295e+01 -4.60894848e+04]
[ 1.64813611e+00  3.67879441e-01  8.46773545e+01 -4.61760763e+04]
[ 1.70208721e+00  3.67879441e-01  7.40226170e+01 -4.62651553e+04]
[ 1.68958028e+00  3.67879441e-01  6.76952482e+01 -4.63435108e+04]
[ 1.64173773e+00  3.67879441e-01  7.90315638e+01 -4.64158341e+04]
[ 1.69536833e+00  3.67879441e-01  8.21997216e+01 -4.64995460e+04]
[ 1.60193480e+00  3.67879441e-01  6.32838005e+01 -4.65856009e+04]
[ 1.70501544e+00  3.67879441e-01  7.38258400e+01 -4.66535845e+04]
[ 1.68315649e+00  3.67879441e-01  8.05968597e+01 -4.67320827e+04]
[ 1.68536802e+00  3.67879441e-01  6.59823696e+01 -4.68168230e+04]
[ 1.70358740e+00  3.67879441e-01  7.36751245e+01 -4.68874635e+04]
[ 1.69350997e+00  3.67879441e-01  6.40215020e+01 -4.69653601e+04]
[ 1.66573108e+00  3.67879441e-01  7.21946907e+01 -4.70339336e+04]
[ 1.65723601e+00  3.67879441e-01  6.62812851e+01 -4.71103769e+04]
[ 1.63507705e+00  3.67879441e-01  7.23245823e+01 -4.71811328e+04]
[ 1.70358740e+00  3.67879441e-01  7.68462308e+01 -4.72581156e+04]
[ 1.69536833e+00  3.67879441e-01  6.56070551e+01 -4.73391884e+04]
[ 1.67361325e+00  3.67879441e-01  7.09874673e+01 -4.74093118e+04]
[ 1.64173773e+00  3.67879441e-01  6.11776734e+01 -4.74843594e+04]
[ 1.65723601e+00  3.67879441e-01  6.82727764e+01 -4.75500089e+04]
[ 1.57270261e+00  3.67879441e-01  5.63203279e+01 -4.76221004e+04]
[ 1.62460030e+00  3.67879441e-01  6.73441037e+01 -4.76828797e+04]
[ 1.68315649e+00  3.67879441e-01  7.03559916e+01 -4.77547207e+04]
[ 1.68750936e+00  3.67879441e-01  6.08619355e+01 -4.78292253e+04]
[ 1.69887105e+00  3.67879441e-01  6.66149075e+01 -4.78946120e+04]
[ 1.70208721e+00  3.67879441e-01  6.04913935e+01 -4.79654744e+04]
[ 1.68087499e+00  3.67879441e-01  6.79296364e+01 -4.80304845e+04]
[ 1.61354946e+00  3.67879441e-01  6.41487579e+01 -4.81025951e+04]
[ 1.63507705e+00  3.67879441e-01  6.67583187e+01 -4.81710959e+04]
[ 1.69715541e+00  3.67879441e-01  6.75630991e+01 -4.82423166e+04]
[ 1.62460030e+00  3.67879441e-01  6.09654893e+01 -4.83139709e+04]
[ 1.64173773e+00  3.67879441e-01  6.61666843e+01 -4.83793274e+04]
[ 1.69350997e+00  3.67879441e-01  5.87672819e+01 -4.84496584e+04]
[ 1.58135356e+00  3.67879441e-01  6.40675807e+01 -4.85127047e+04]
[ 1.55005981e+00  3.67879441e-01  5.67177301e+01 -4.85806726e+04]
[ 1.70051504e+00  3.67879441e-01  6.25428047e+01 -4.86418632e+04]
[ 1.66842695e+00  3.67879441e-01  5.94553421e+01 -4.87086065e+04]
[ 1.66573108e+00  3.67879441e-01  6.44116108e+01 -4.87724659e+04]
[ 1.69536833e+00  3.67879441e-01  6.63897451e+01 -4.88413347e+04]
[ 1.68087499e+00  3.67879441e-01  6.38788123e+01 -4.89120365e+04]
[ 1.65123609e+00  3.67879441e-01  6.56233459e+01 -4.89802639e+04]
[ 1.66842695e+00  3.67879441e-01  6.49956126e+01 -4.90502213e+04]
[ 1.67610312e+00  3.67879441e-01  6.66817460e+01 -4.91196273e+04]
[ 1.67852379e+00  3.67879441e-01  6.40248127e+01 -4.91906159e+04]
[ 1.68958028e+00  3.67879441e-01  6.86963461e+01 -4.92591532e+04]
[ 1.68750936e+00  3.67879441e-01  6.25321128e+01 -4.93320917e+04]
[ 1.67361325e+00  3.67879441e-01  6.94499961e+01 -4.93991402e+04]
[ 1.36830493e+00  3.67879441e-01  6.09089378e+01 -4.94723780e+04]
[ 1.70501544e+00  3.67879441e-01  6.81384086e+01 -4.95378734e+04]
[ 1.66573108e+00  3.67879441e-01  7.07531440e+01 -4.96104722e+04]
[ 1.67852379e+00  3.67879441e-01  6.35605117e+01 -4.96854467e+04]
[ 1.61729624e+00  3.67879441e-01  6.94641956e+01 -4.97534166e+04]
[ 1.68315649e+00  3.67879441e-01  6.54160375e+01 -4.98271980e+04]
[ 1.68315649e+00  3.67879441e-01  6.93919585e+01 -4.98971110e+04]
[ 1.63844001e+00  3.67879441e-01  7.08799190e+01 -4.99709027e+04]
[ 1.66013531e+00  3.67879441e-01  6.76238992e+01 -5.00461010e+04]
[ 1.61729624e+00  3.67879441e-01  7.04958893e+01 -5.01181072e+04]
[ 1.68087499e+00  3.67879441e-01  6.59318844e+01 -5.01929152e+04]
[ 1.66013531e+00  3.67879441e-01  7.11498819e+01 -5.02633374e+04]
[ 1.70208721e+00  3.67879441e-01  7.57588807e+01 -5.03391278e+04]
[ 1.70501544e+00  3.67879441e-01  6.60633801e+01 -5.04191809e+04]
[ 1.67105443e+00  3.67879441e-01  7.12156297e+01 -5.04897554e+04]
[ 1.46292908e+00  3.67879441e-01  6.27917546e+01 -5.05648800e+04]
[ 1.69350997e+00  3.67879441e-01  6.90798170e+01 -5.06322217e+04]
[ 1.60193480e+00  3.67879441e-01  6.52238482e+01 -5.07054834e+04]
[ 1.68750936e+00  3.67879441e-01  7.07958638e+01 -5.07752548e+04]
[ 1.70051504e+00  3.67879441e-01  6.70818716e+01 -5.08504471e+04]
[ 1.70051504e+00  3.67879441e-01  7.12248755e+01 -5.09220998e+04]
[ 1.66013531e+00  3.67879441e-01  7.27963775e+01 -5.09977882e+04]
[ 1.63164920e+00  3.67879441e-01  7.10821285e+01 -5.10749314e+04]
[ 1.64173773e+00  3.67879441e-01  7.32250040e+01 -5.11504593e+04]
[ 1.68958028e+00  3.67879441e-01  6.82964417e+01 -5.12280495e+04]
[ 1.67610312e+00  3.67879441e-01  7.33321606e+01 -5.13008934e+04]
[ 1.69715541e+00  3.67879441e-01  6.73500200e+01 -5.13785794e+04]
[ 1.64173773e+00  3.67879441e-01  7.43589497e+01 -5.14504521e+04]
[ 1.40507854e+00  3.67879441e-01  6.53634146e+01 -5.15287043e+04]
[ 1.66296710e+00  3.67879441e-01  7.18656470e+01 -5.15985892e+04]
[ 1.70765446e+00  3.67879441e-01  7.46167632e+01 -5.16750780e+04]
[ 1.64496988e+00  3.67879441e-01  6.79923213e+01 -5.17539391e+04]
[ 1.64173773e+00  3.67879441e-01  7.31801004e+01 -5.18264164e+04]
[ 1.66013531e+00  3.67879441e-01  6.92739899e+01 -5.19039305e+04]
[ 1.68750936e+00  3.67879441e-01  7.33209347e+01 -5.19777651e+04]
[ 1.62460030e+00  3.67879441e-01  7.48444071e+01 -5.20555190e+04]
[ 1.61729624e+00  3.67879441e-01  7.31061433e+01 -5.21347180e+04]
[ 1.66013531e+00  3.67879441e-01  7.52370113e+01 -5.22123275e+04]
[ 1.66013531e+00  3.67879441e-01  7.03024454e+01 -5.22918984e+04]
[ 1.64813611e+00  3.67879441e-01  7.53351624e+01 -5.23667216e+04]
[ 1.68958028e+00  3.67879441e-01  6.83515209e+01 -5.24463897e+04]
[ 1.70637117e+00  3.67879441e-01  7.68597002e+01 -5.25194580e+04]
[ 1.09331608e+00  3.67879441e-01  6.71137898e+01 -5.25999890e+04]
[ 1.69158056e+00  3.67879441e-01  7.02408346e+01 -5.26716205e+04]
[ 1.66013531e+00  3.67879441e-01  6.58043570e+01 -5.27461318e+04]
[ 1.70208721e+00  3.67879441e-01  7.00861182e+01 -5.28164987e+04]
[ 1.68087499e+00  3.67879441e-01  7.17269988e+01 -5.28910765e+04]
[ 1.69350997e+00  3.67879441e-01  6.90474391e+01 -5.29672256e+04]
[ 1.64813611e+00  3.67879441e-01  7.07076593e+01 -5.30406884e+04]
[ 1.59388377e+00  3.67879441e-01  7.00377694e+01 -5.31156908e+04]
[ 1.65426950e+00  3.67879441e-01  7.17028244e+01 -5.31901681e+04]
[ 1.64813611e+00  3.67879441e-01  6.90353519e+01 -5.32661993e+04]
[ 1.65723601e+00  3.67879441e-01  7.37016157e+01 -5.33397457e+04]
[ 1.70208721e+00  3.67879441e-01  6.75347476e+01 -5.34178167e+04]
[ 1.62097998e+00  3.67879441e-01  7.44513135e+01 -5.34898430e+04]
[ 1.49538510e+00  3.67879441e-01  6.54095965e+01 -5.35682708e+04]
[ 1.66842695e+00  3.67879441e-01  7.18887380e+01 -5.36382123e+04]
[ 1.70637117e+00  3.67879441e-01  7.46283087e+01 -5.37147190e+04]
[ 1.69536833e+00  3.67879441e-01  6.79980941e+01 -5.37936958e+04]
[ 1.64496988e+00  3.67879441e-01  7.31829868e+01 -5.38661842e+04]
[ 1.66573108e+00  3.67879441e-01  7.52754331e+01 -5.39438809e+04]
[ 1.68750936e+00  3.67879441e-01  7.03216563e+01 -5.40235476e+04]
[ 1.65426950e+00  3.67879441e-01  7.33447679e+01 -5.40983491e+04]
[ 1.65723601e+00  3.67879441e-01  7.23563236e+01 -5.41761109e+04]
[ 1.66013531e+00  3.67879441e-01  7.48621015e+01 -5.42529705e+04]
[ 1.65723601e+00  3.67879441e-01  7.01149905e+01 -5.43321614e+04]
[ 1.63844001e+00  3.67879441e-01  7.52414350e+01 -5.44067815e+04]
[ 1.69887105e+00  3.67879441e-01  6.83046572e+01 -5.44863819e+04]
[ 1.63844001e+00  3.67879441e-01  7.68362683e+01 -5.45592523e+04]
[ 1.39905201e+00  3.67879441e-01  6.71020739e+01 -5.46399943e+04]
[ 1.67105443e+00  3.67879441e-01  7.37349767e+01 -5.47116587e+04]
[ 1.66842695e+00  3.67879441e-01  7.60514281e+01 -5.47899256e+04]
[ 1.60586835e+00  3.67879441e-01  6.87096537e+01 -5.48701641e+04]
[ 1.60974003e+00  3.67879441e-01  7.45387666e+01 -5.49433372e+04]
[ 1.68087499e+00  3.67879441e-01  7.04533230e+01 -5.50222668e+04]
[ 1.65723601e+00  3.67879441e-01  7.44106012e+01 -5.50972312e+04]
[ 1.62097998e+00  3.67879441e-01  7.58892403e+01 -5.51760827e+04]
[ 1.62460030e+00  3.67879441e-01  7.26285599e+01 -5.52563083e+04]
[ 1.58976710e+00  3.67879441e-01  7.54982197e+01 -5.53333489e+04]
[ 1.70208721e+00  3.67879441e-01  7.09330496e+01 -5.54132953e+04]
[ 1.62815684e+00  3.67879441e-01  7.61504645e+01 -5.54887303e+04]
[ 1.70637117e+00  3.67879441e-01  6.87591720e+01 -5.55692657e+04]
[ 1.68750936e+00  3.67879441e-01  7.70635257e+01 -5.56426844e+04]
[ 1.64813611e+00  3.67879441e-01  7.92157026e+01 -5.57242811e+04]
[ 1.44605021e+00  3.67879441e-01  6.37917910e+01 -5.58072723e+04]
[ 1.65723601e+00  3.67879441e-01  7.20798352e+01 -5.58756005e+04]
[ 1.64496988e+00  3.67879441e-01  7.67238573e+01 -5.59522083e+04]
[ 1.65723601e+00  3.67879441e-01  6.55458684e+01 -5.60330754e+04]
[ 1.65123609e+00  3.67879441e-01  7.29568739e+01 -5.61031473e+04]
[ 1.70051504e+00  3.67879441e-01  6.46623767e+01 -5.61803828e+04]
[ 1.61729624e+00  3.67879441e-01  7.20151281e+01 -5.62495064e+04]
[ 1.63164920e+00  3.67879441e-01  6.76915038e+01 -5.63257774e+04]
[ 1.61354946e+00  3.67879441e-01  7.40296916e+01 -5.63979375e+04]
[ 1.67361325e+00  3.67879441e-01  6.51987855e+01 -5.64761782e+04]
[ 1.64173773e+00  3.67879441e-01  7.47833325e+01 -5.65459361e+04]
[ 1.70358740e+00  3.67879441e-01  6.45756060e+01 -5.66249721e+04]
[ 1.65723601e+00  3.67879441e-01  7.59717427e+01 -5.66941679e+04]
[ 1.47937877e+00  3.67879441e-01  6.26698111e+01 -5.67739671e+04]
[ 1.70208721e+00  3.67879441e-01  7.15188453e+01 -5.68412774e+04]
[ 1.62460030e+00  3.67879441e-01  7.64433623e+01 -5.69172930e+04]
[ 1.56381777e+00  3.67879441e-01  6.64056209e+01 -5.69977858e+04]
[ 1.69887105e+00  3.67879441e-01  7.33867502e+01 -5.70688216e+04]
[ 1.64173773e+00  3.67879441e-01  7.63773148e+01 -5.71467061e+04]
[ 1.68958028e+00  3.67879441e-01  6.88725971e+01 -5.72274163e+04]
[ 1.70637117e+00  3.67879441e-01  7.46202383e+01 -5.73009450e+04]
[ 1.62815684e+00  3.67879441e-01  6.94940589e+01 -5.73798316e+04]
[ 1.57270261e+00  3.67879441e-01  7.89309692e+01 -5.74538376e+04]
[ 1.64173773e+00  3.67879441e-01  7.01494243e+01 -5.75370077e+04]
[ 1.59793981e+00  3.67879441e-01  7.87586519e+01 -5.76116888e+04]
[ 1.69536833e+00  3.67879441e-01  6.75632657e+01 -5.76947105e+04]
[ 1.57270261e+00  3.67879441e-01  7.69655725e+01 -5.77667627e+04]
[ 1.46846071e+00  3.67879441e-01  6.41667260e+01 -5.78475852e+04]
[ 1.70051504e+00  3.67879441e-01  7.47673027e+01 -5.79164479e+04]
[ 1.63507705e+00  3.67879441e-01  7.95675911e+01 -5.79957639e+04]
[ 1.59388377e+00  3.67879441e-01  6.79677353e+01 -5.80794174e+04]
[ 1.63844001e+00  3.67879441e-01  7.56678074e+01 -5.81519271e+04]
[ 1.66013531e+00  3.67879441e-01  6.80178434e+01 -5.82318488e+04]
[ 1.68087499e+00  3.67879441e-01  7.51928614e+01 -5.83044746e+04]
[ 1.66296710e+00  3.67879441e-01  7.82803704e+01 -5.83842266e+04]
[ 1.64496988e+00  3.67879441e-01  7.23241249e+01 -5.84668302e+04]
[ 1.61729624e+00  3.67879441e-01  6.63460022e+01 -5.85433405e+04]
[ 1.69715541e+00  3.67879441e-01  7.33569408e+01 -5.86143114e+04]
[ 1.66842695e+00  3.67879441e-01  7.63624101e+01 -5.86922130e+04]
[ 1.62815684e+00  3.67879441e-01  6.63651448e+01 -5.87727082e+04]
[ 1.70358740e+00  3.67879441e-01  7.23665121e+01 -5.88436937e+04]
[ 1.53579608e+00  3.67879441e-01  6.23671958e+01 -5.89200044e+04]
[ 1.70051504e+00  3.67879441e-01  6.93675376e+01 -5.89869556e+04]
[ 1.63844001e+00  3.67879441e-01  7.38677085e+01 -5.90608029e+04]
[ 1.56381777e+00  3.67879441e-01  6.51177940e+01 -5.91387201e+04]
[ 1.65723601e+00  3.67879441e-01  7.07428367e+01 -5.92083230e+04]
[ 1.63507705e+00  3.67879441e-01  6.60553581e+01 -5.92832946e+04]
[ 1.64813611e+00  3.67879441e-01  7.07116188e+01 -5.93538061e+04]
[ 1.60586835e+00  3.67879441e-01  6.95397491e+01 -5.94288135e+04]
[ 1.69887105e+00  3.67879441e-01  7.29538143e+01 -5.95029321e+04]
[ 1.61354946e+00  3.67879441e-01  6.71608469e+01 -5.95800834e+04]
[ 1.59388377e+00  3.67879441e-01  7.77643631e+01 -5.96517821e+04]
[ 1.63844001e+00  3.67879441e-01  6.70661213e+01 -5.97336949e+04]
[ 1.49538510e+00  3.67879441e-01  7.72170004e+01 -5.98051782e+04]
[ 1.58976710e+00  3.67879441e-01  8.17924399e+01 -5.98869049e+04]
[ 1.52103936e+00  3.67879441e-01  6.80801597e+01 -5.99726636e+04]
[ 1.65123609e+00  3.67879441e-01  7.67240196e+01 -6.00453303e+04]
[ 1.54060607e+00  3.67879441e-01  6.90459495e+01 -6.01261633e+04]
[ 1.68315649e+00  3.67879441e-01  7.67069145e+01 -6.01998465e+04]
[ 1.60974003e+00  3.67879441e-01  8.00373970e+01 -6.02810537e+04]
[ 1.63164920e+00  3.67879441e-01  7.17026382e+01 -6.03653469e+04]
[ 1.66573108e+00  3.67879441e-01  7.70352588e+01 -6.04416262e+04]
[ 1.55470261e+00  3.67879441e-01  7.32015691e+01 -6.05229093e+04]
[ 1.70637117e+00  3.67879441e-01  7.72847243e+01 -6.06007794e+04]
[ 1.58976710e+00  3.67879441e-01  7.03263019e+01 -6.06822627e+04]
[ 1.65723601e+00  3.67879441e-01  7.53470907e+01 -6.07571253e+04]
[ 1.64496988e+00  3.67879441e-01  7.73574850e+01 -6.08369754e+04]
[ 1.62815684e+00  3.67879441e-01  6.93626822e+01 -6.09185512e+04]
[ 1.67610312e+00  3.67879441e-01  7.38652808e+01 -6.09924614e+04]
[ 1.66296710e+00  3.67879441e-01  7.71165801e+01 -6.10708734e+04]
[ 1.42290239e+00  3.67879441e-01  7.27422298e+01 -6.11520930e+04]
[ 1.39905201e+00  3.67879441e-01  6.85550546e+01 -6.12288568e+04]
[ 1.34938538e+00  3.67879441e-01  6.24614670e+01 -6.13012582e+04]
[ 1.52103936e+00  3.67879441e-01  6.19146732e+01 -6.13678078e+04]
[ 1.62460030e+00  3.67879441e-01  7.71412763e+01 -6.14343465e+04]
[ 1.64173773e+00  3.67879441e-01  8.42545779e+01 -6.15161270e+04]
[ 1.55928875e+00  3.67879441e-01  8.73112287e+01 -6.16049003e+04]
[ 1.67105443e+00  3.67879441e-01  8.83395541e+01 -6.16968805e+04]
[ 1.63844001e+00  3.67879441e-01  8.83537167e+01 -6.17898205e+04]
[ 1.64813611e+00  3.67879441e-01  7.18607981e+01 -6.18823203e+04]
[ 1.60586835e+00  3.67879441e-01  6.66143388e+01 -6.19583681e+04]
[ 1.43456631e+00  3.67879441e-01  7.69911091e+01 -6.20293423e+04]
[ 1.63844001e+00  3.67879441e-01  7.06794943e+01 -6.21106154e+04]
[ 1.55005981e+00  3.67879441e-01  7.85236869e+01 -6.21857577e+04]
[ 1.63844001e+00  3.67879441e-01  7.39457831e+01 -6.22686386e+04]
[ 1.66573108e+00  3.67879441e-01  7.96568313e+01 -6.23471970e+04]
[ 1.45172330e+00  3.67879441e-01  8.20123554e+01 -6.24311942e+04]
[ 1.60974003e+00  3.67879441e-01  8.26901174e+01 -6.25177068e+04]
[ 1.64813611e+00  3.67879441e-01  8.25289984e+01 -6.26049424e+04]
[ 1.64496988e+00  3.67879441e-01  8.19484389e+01 -6.26919993e+04]
[ 1.57705754e+00  3.67879441e-01  8.11581592e+01 -6.27783696e+04]
[ 1.60193480e+00  3.67879441e-01  8.02630193e+01 -6.28639682e+04]
[ 1.67852379e+00  3.67879441e-01  7.93154494e+01 -6.29487839e+04]
[ 1.66013531e+00  3.67879441e-01  7.83416644e+01 -6.30326027e+04]
[ 1.62097998e+00  3.67879441e-01  7.73547719e+01 -6.31153721e+04]
[ 1.68958028e+00  3.67879441e-01  7.63613257e+01 -6.31972664e+04]
[ 1.70208721e+00  3.67879441e-01  7.53646026e+01 -6.32781903e+04]
[ 1.60193480e+00  3.67879441e-01  7.43662410e+01 -6.33579164e+04]
[ 1.69536833e+00  3.67879441e-01  7.33670602e+01 -6.34367970e+04]
[ 1.64496988e+00  3.67879441e-01  7.23674698e+01 -6.35145602e+04]
[ 1.54536080e+00  3.67879441e-01  7.13676746e+01 -6.35911795e+04]
[ 1.62815684e+00  3.67879441e-01  7.03677770e+01 -6.36668887e+04]
[ 1.69350997e+00  3.67879441e-01  6.93678282e+01 -6.37417085e+04]
[ 1.69887105e+00  3.67879441e-01  6.83678538e+01 -6.38155291e+04]
[ 1.66296710e+00  3.67879441e-01  6.73678666e+01 -6.38882514e+04]
[ 1.69536833e+00  3.67879441e-01  6.58678730e+01 -6.39600158e+04]
[ 1.65723601e+00  3.67879441e-01  6.46178762e+01 -6.40301811e+04]
[ 1.70886516e+00  3.67879441e-01  6.29928778e+01 -6.40991944e+04]
[ 1.66842695e+00  3.67879441e-01  5.96803786e+01 -6.41663878e+04]
[ 1.66573108e+00  3.67879441e-01  5.20241290e+01 -6.42300223e+04]
[ 1.71297959e+00  3.67879441e-01  4.21960042e+01 -6.42858176e+04]
[ 1.59793981e+00  3.67879441e-01  6.77819418e+01 -6.43326120e+04]
[ 1.60586835e+00  3.67879441e-01  7.20749106e+01 -6.44048009e+04]
[ 1.64496988e+00  3.67879441e-01  6.82213950e+01 -6.44811682e+04]
[ 1.62460030e+00  3.67879441e-01  8.02946372e+01 -6.45540136e+04]
[ 1.66013531e+00  3.67879441e-01  9.03312583e+01 -6.46390730e+04]
[ 1.70051504e+00  3.67879441e-01  8.93495689e+01 -6.47341349e+04]
[ 1.58135356e+00  3.67879441e-01  8.98587242e+01 -6.48280292e+04]
[ 1.50061960e+00  3.67879441e-01  8.16133018e+01 -6.49221348e+04]
[ 1.29733822e+00  3.67879441e-01  7.14905906e+01 -6.50076383e+04]
[ 1.64173773e+00  3.67879441e-01  7.99292350e+01 -6.50837345e+04]
[ 1.66296710e+00  3.67879441e-01  8.86485572e+01 -6.51684032e+04]
[ 1.68087499e+00  3.67879441e-01  8.70082183e+01 -6.52616957e+04]
[ 1.51093414e+00  3.67879441e-01  7.76880489e+01 -6.53528902e+04]
[ 1.60974003e+00  3.67879441e-01  8.25279642e+01 -6.54351256e+04]
[ 1.34938538e+00  3.67879441e-01  6.94479218e+01 -6.55214999e+04]
[ 1.64496988e+00  3.67879441e-01  7.74079006e+01 -6.55955240e+04]
[ 1.70358740e+00  3.67879441e-01  8.48878900e+01 -6.56777174e+04]
[ 1.69536833e+00  3.67879441e-01  8.26278847e+01 -6.57672250e+04]
[ 1.65123609e+00  3.67879441e-01  8.19978821e+01 -6.58543913e+04]
[ 1.49009979e+00  3.67879441e-01  6.71828808e+01 -6.59402864e+04]
[ 1.60586835e+00  3.67879441e-01  6.57753801e+01 -6.60117044e+04]
[ 1.64173773e+00  3.67879441e-01  7.30716298e+01 -6.60819901e+04]
[ 1.70886516e+00  3.67879441e-01  8.07197546e+01 -6.61598236e+04]
[ 1.70637117e+00  3.67879441e-01  7.85438170e+01 -6.62451482e+04]
[ 1.54536080e+00  3.67879441e-01  6.99558482e+01 -6.63278062e+04]
[ 1.45172330e+00  3.67879441e-01  5.96618638e+01 -6.64015634e+04]
[ 1.62815684e+00  3.67879441e-01  6.90148716e+01 -6.64656894e+04]
[ 1.68750936e+00  3.67879441e-01  7.26913755e+01 -6.65392519e+04]
[ 1.68536802e+00  3.67879441e-01  7.90296275e+01 -6.66165975e+04]
[ 1.69158056e+00  3.67879441e-01  7.61987535e+01 -6.67001449e+04]
[ 1.56828920e+00  3.67879441e-01  6.62833165e+01 -6.67803983e+04]
[ 1.49009979e+00  3.67879441e-01  5.53255979e+01 -6.68504118e+04]
[ 1.58135356e+00  3.67879441e-01  6.53467387e+01 -6.69100999e+04]
[ 1.63844001e+00  3.67879441e-01  6.93573091e+01 -6.69798602e+04]
[ 1.70886516e+00  3.67879441e-01  7.48625943e+01 -6.70538840e+04]
[ 1.70886516e+00  3.67879441e-01  7.16152368e+01 -6.71332507e+04]
[ 1.69158056e+00  3.67879441e-01  7.49915581e+01 -6.72094499e+04]
[ 1.54536080e+00  3.67879441e-01  6.36797188e+01 -6.72883960e+04]
[ 1.44033103e+00  3.67879441e-01  5.20237991e+01 -6.73556637e+04]
[ 1.67610312e+00  3.67879441e-01  6.06958393e+01 -6.74121124e+04]
[ 1.63507705e+00  3.67879441e-01  6.45318594e+01 -6.74771456e+04]
[ 1.71106828e+00  3.67879441e-01  7.04498694e+01 -6.75463032e+04]
[ 1.70208721e+00  3.67879441e-01  6.74088744e+01 -6.76211705e+04]
[ 1.52601224e+00  3.67879441e-01  5.83883769e+01 -6.76924536e+04]
[ 1.41700429e+00  3.67879441e-01  4.78781282e+01 -6.77543312e+04]
[ 1.62815684e+00  3.67879441e-01  5.71230038e+01 -6.78065064e+04]
[ 1.65123609e+00  3.67879441e-01  6.07454416e+01 -6.78679323e+04]
[ 1.66842695e+00  3.67879441e-01  6.70566605e+01 -6.79331433e+04]
[ 1.67361325e+00  3.67879441e-01  6.42122700e+01 -6.80044964e+04]
[ 1.43456631e+00  3.67879441e-01  5.42900747e+01 -6.80723868e+04]
[ 1.37453440e+00  3.67879441e-01  4.33289771e+01 -6.81299845e+04]
[ 1.57270261e+00  3.67879441e-01  5.33484283e+01 -6.81774911e+04]
[ 1.62815684e+00  3.67879441e-01  5.73581539e+01 -6.82350579e+04]
[ 1.56381777e+00  3.67879441e-01  6.28630166e+01 -6.82966597e+04]
[ 1.60974003e+00  3.67879441e-01  5.96154480e+01 -6.83636295e+04]
[ 1.46292908e+00  3.67879441e-01  4.59916637e+01 -6.84266306e+04]
[ 1.52103936e+00  3.67879441e-01  5.46797716e+01 -6.84767427e+04]
[ 1.48476417e+00  3.67879441e-01  4.95238255e+01 -6.85351474e+04]
[ 1.59793981e+00  3.67879441e-01  5.54458525e+01 -6.85888479e+04]
[ 1.63507705e+00  3.67879441e-01  6.19068660e+01 -6.86486312e+04]
[ 1.66573108e+00  3.67879441e-01  5.91373727e+01 -6.87147334e+04]
[ 1.53579608e+00  3.67879441e-01  6.12526261e+01 -6.87780067e+04]
[ 1.39905201e+00  3.67879441e-01  5.33102528e+01 -6.88429287e+04]
[ 1.24320299e+00  3.67879441e-01  4.33390661e+01 -6.88994731e+04]
[ 1.57270261e+00  3.67879441e-01  5.23534728e+01 -6.89469576e+04]
[ 1.66013531e+00  3.67879441e-01  6.08606761e+01 -6.90037047e+04]
[ 1.57705754e+00  3.67879441e-01  5.91142778e+01 -6.90686482e+04]
[ 1.34938538e+00  3.67879441e-01  5.17410786e+01 -6.91313677e+04]
[ 1.22242400e+00  3.67879441e-01  4.20544790e+01 -6.91862966e+04]
[ 1.51093414e+00  3.67879441e-01  5.27111792e+01 -6.92324610e+04]
[ 1.57270261e+00  3.67879441e-01  5.70395293e+01 -6.92893176e+04]
[ 1.51093414e+00  3.67879441e-01  6.27037044e+01 -6.93505435e+04]
[ 1.62460030e+00  3.67879441e-01  5.95357919e+01 -6.94173748e+04]
[ 1.27051323e+00  3.67879441e-01  4.54518357e+01 -6.94801031e+04]
[ 1.33658540e+00  3.67879441e-01  4.44098576e+01 -6.95291267e+04]
[ 1.42875658e+00  3.67879441e-01  5.38888685e+01 -6.95775684e+04]
[ 1.56381777e+00  3.67879441e-01  5.76283740e+01 -6.96355923e+04]
[ 1.33013102e+00  3.67879441e-01  6.24981267e+01 -6.96972307e+04]
[ 1.61354946e+00  3.67879441e-01  5.89330031e+01 -6.97638228e+04]
[-3.98565965e-01  3.67879441e-01  5.16504413e+01 -6.98248037e+04]
[-5.38013914e-01  3.67879441e-01  4.20091603e+01 -6.98778346e+04]
[ 1.10065610e+00  3.67879441e-01  5.26885199e+01 -6.99236204e+04]
[ 1.30396433e+00  3.67879441e-01  5.70281997e+01 -6.99802044e+04]
[ 1.04895582e+00  3.67879441e-01  6.26980396e+01 -7.00410491e+04]
[ 3.43777735e-01  3.67879441e-01  5.95329595e+01 -7.01068696e+04]
[ 3.57195146e-01  3.67879441e-01  6.14504195e+01 -7.01696531e+04]
[ 9.43840640e-01  3.67879441e-01  6.09091495e+01 -7.02347220e+04]
